corpus	piece	TimeSig	KeySig	last_mc	last_mn	length_qb	last_mc_unfolded	last_mn_unfolded	length_qb_unfolded	volta_mcs	all_notes_qb	n_onsets	n_onset_positions	guitar_chord_count	form_label_count	label_count	annotated_key	harmony_version	annotators	reviewers	composed_start	composed_end	composer	workTitle	movementNumber	movementTitle	workNumber	poet	lyricist	arranger	copyright	creationDate	mscVersion	platform	source	translator	title_text	lyricist_text	composer_text	musescore	ms3_version	subdirectory	rel_path	has_drumset	ambitus	comments	originalFormat	staff_1_ambitus	staff_1_instrument	staff_2_ambitus	staff_2_instrument	staff_3_ambitus	staff_3_instrument	staff_4_ambitus	staff_4_instrument	composed_source	P86 (composer)	wikidata	musicbrainz	viaf	imslp	pdf	score_integrity	typesetter	subtitle_text	wdt:P86	sequencer	staff_5_ambitus	staff_5_instrument	staff_6_ambitus	staff_6_instrument	imslp.1	key	mode	electronic editor	electronic encoder	path	extension	annotator	reviewer	text	score integrity	PDF	librettist	sceneNumber	sceneTitle	staff_7_ambitus	staff_7_instrument	staff_8_ambitus	staff_8_instrument	staff_9_ambitus	staff_9_instrument	staff_10_ambitus	staff_10_instrument	staff_11_ambitus	staff_11_instrument	staff_12_ambitus	staff_12_instrument	staff_13_ambitus	staff_13_instrument	staff_14_ambitus	staff_14_instrument	staff_15_ambitus	staff_15_instrument	staff_16_ambitus	staff_16_instrument	staff_17_ambitus	staff_17_instrument	staff_18_ambitus	staff_18_instrument	staff_19_ambitus	staff_19_instrument	staff_20_ambitus	staff_20_instrument	staff_21_ambitus	staff_21_instrument	source.1	part_name_text
monteverdi_madrigals	2-12	1: 4/4	1: -1	93	93	372.0	93	93	372.0		1374.0	1011	454	0	0	225	F	2.1.0	Adrian Nagel		1590	1590.0										2019-03-11	3.02	Apple Macintosh						3.6.2	1.2.4	MS3	MS3/2-12.mscx	0	41-77 (F2-F5)		mxl	60-77 (C4-F5)	Midi_74	60-74 (C4-D5)	Midi_74	53-69 (F3-A4)	Midi_74	48-65 (C3-F4)	Midi_74													41-58 (F2-Bb3)	Midi_74																																																	
monteverdi_madrigals	3-09	1: 4/4	1: -1	84	84	680.0	84	84	680.0		2534.0	886	365	0	0	190	F	2.1.0	Adrian Nagel		1592	1592.0	"Claudio MONTEVERDI
(1567 - 1643)"	"Il Terzo Libro de' Madrigali, 1592.
O primavera giovantù de l'anno"							"Created by Steven Langley Guy
on Saturday, the 20th of March, 2004.
Completed at 3.29 p.m."	2019-03-11	3.02	Apple Macintosh			"<font size=""11.4205""/><font face=""Times New Roman""/><i>O primavera gioventù de l'anno</i>"			3.6.2	1.2.4	MS3	MS3/3-09.mscx	0	41-77 (F2-F5)		xml	60-77 (C4-F5)	Soprano (2)	57-74 (A3-D5)	Mezzo-soprano (2)	53-72 (F3-C5)	Countertenor (2)	48-67 (C3-G4)	Tenor Trombone													41-58 (F2-Bb3)	Bass (2) (2)																																																	
monteverdi_madrigals	3-11	1: 4/4	1: -1	84	84	680.0	84	84	680.0		2534.0	886	365	0	0	190	F	2.1.0			1592	1592.0	"Claudio MONTEVERDI
(1567 - 1643)"	"Il Terzo Libro de' Madrigali, 1592.
O primavera giovantù de l'anno"							"Created by Steven Langley Guy
on Saturday, the 20th of March, 2004.
Completed at 3.29 p.m."	2019-03-11	3.02	Apple Macintosh			"<font size=""11.4205""/><font face=""Times New Roman""/><i>O primavera gioventù de l'anno</i>"			3.6.2	1.2.4	MS3	MS3/3-11.mscx	0	41-77 (F2-F5)		xml	60-77 (C4-F5)	Soprano (2)	57-74 (A3-D5)	Mezzo-soprano (2)	53-72 (F3-C5)	Countertenor (2)	48-67 (C3-G4)	Tenor Trombone													41-58 (F2-Bb3)	Bass (2) (2)																																																	
monteverdi_madrigals	4-19	1: 4/4	1: 0	111	111	448.0	111	111	448.0		1726.0	956	402	0	0	185	d	2.1.0	Adrian Nagel		1603	1603.0										2019-03-15	3.02	Apple Macintosh			"<font size=""11.7""/><b>Piagn'e sospira (Libro IV)</b>"		"<font size=""9.1""/><b>Claudio Monteverdi 1567-1643</b>"	3.6.2	1.2.4	MS3	MS3/4-19.mscx	0	43-76 (G2-E5)		xml	57-76 (A3-E5)	Grand Piano	57-76 (A3-E5)	Hammond Organ	53-69 (F3-A4)	Jazz Guitar	48-66 (C3-F#4)	Oboe													43-57 (G2-A3)	Trombone																																																	
monteverdi_madrigals	4-20	1: 4/4	1: 0	111	111	448.0	111	111	448.0		1726.0	956	402	0	0	185	d	2.1.0			1603	1603.0										2019-03-15	3.02	Apple Macintosh			"<font size=""11.7""/><b>Piagn'e sospira (Libro IV)</b>"		"<font size=""9.1""/><b>Claudio Monteverdi 1567-1643</b>"	3.6.2	1.2.4	MS3	MS3/4-20.mscx	0	43-76 (G2-E5)		xml	57-76 (A3-E5)	Grand Piano	57-76 (A3-E5)	Hammond Organ	53-69 (F3-A4)	Jazz Guitar	48-66 (C3-F#4)	Oboe													43-57 (G2-A3)	Trombone																																																	
monteverdi_madrigals	5-01	1: 4/4	1: 0	67	67	268.0	67	67	268.0		1088.5	661	265	0	0	176	G	2.1.0	Adrian Nagel		1605	1605.0										2019-03-04	3.02	Apple Macintosh						3.6.2	1.2.4	MS3	MS3/5-01.mscx	0	45-81 (A2-A5)		xml	64-81 (E4-A5)	vox	59-77 (B3-F5)	vox	52-69 (E3-A4)	vox	55-69 (G3-A4)	vox													45-62 (A2-D4)	vox																																																	
monteverdi_madrigals	5-03	1: 4/4	1: -1	74	74	296.0	74	74	296.0		1073.0	652	293	0	0	152	d	2.1.0	Adrian Nagel		1605	1605.0										2019-03-04	3.02	Apple Macintosh						3.6.2	1.2.4	MS3	MS3/5-03.mscx	0	43-77 (G2-F5)		xml	62-77 (D4-F5)	vox	61-74 (C#4-D5)	vox	50-70 (D3-Bb4)	vox	49-65 (C#3-F4)	vox													43-58 (G2-Bb3)	vox																																																	
monteverdi_madrigals	5-04a	1: 4/4	1: -1	82	82	328.0	82	82	328.0		1401.0	939	284	0	0	128	g	2.1.0	Adrian Nagel		1605	1605.0										2019-03-04	3.02	Apple Macintosh						3.6.2	1.2.4	MS3	MS3/5-04a.mscx	0	46-82 (Bb2-Bb5)		xml	65-82 (F4-Bb5)	vox	64-81 (E4-A5)	vox	55-74 (G3-D5)	vox	53-69 (F3-A4)	vox													46-63 (Bb2-Eb4)	vox																																																	
monteverdi_madrigals	5-04c	1: 4/4	1: -1	53	53	212.0	53	53	212.0		826.0	589	187	0	0	105	g	2.1.0	Adrian Nagel		1605	1605.0										2019-03-04	3.02	Apple Macintosh						3.6.2	1.2.4	MS3	MS3/5-04c.mscx	0	46-81 (Bb2-A5)		xml	66-81 (F#4-A5)	vox	65-79 (F4-G5)	vox	55-74 (G3-D5)	vox	55-69 (G3-A4)	vox													46-63 (Bb2-Eb4)	vox																																																	
monteverdi_madrigals	5-04d	1: 4/4	1: -1	59	59	236.0	59	59	236.0		950.0	715	263	0	0	125	g	2.1.0	Adrian Nagel		1605	1605.0										2019-03-04	3.02	Apple Macintosh						3.6.2	1.2.4	MS3	MS3/5-04d.mscx	0	45-82 (A2-Bb5)		xml	65-82 (F4-Bb5)	vox	62-81 (D4-A5)	vox	55-74 (G3-D5)	vox	53-69 (F3-A4)	vox													45-65 (A2-F4)	vox																																																	
monteverdi_madrigals	5-04e	1: 4/4	1: -1	95	95	380.0	95	95	380.0		1530.5	1213	371	0	0	219	g	2.1.0	Adrian Nagel		1605	1605.0										2019-03-04	3.02	Apple Macintosh						3.6.2	1.2.4	MS3	MS3/5-04e.mscx	0	43-81 (G2-A5)		xml	65-81 (F4-A5)	vox	62-81 (D4-A5)	vox	60-74 (C4-D5)	vox	50-69 (D3-A4)	vox													43-62 (G2-D4)	vox																																																	
monteverdi_madrigals	5-05b	1: 4/4	1: -1	58	58	232.0	58	58	232.0		930.0	685	203	0	0	98	g	2.1.0	Adrian Nagel		1605	1605.0										2019-03-04	3.02	Apple Macintosh						3.6.2	1.2.4	MS3	MS3/5-05b.mscx	0	41-79 (F2-G5)		xml	62-79 (D4-G5)	vox	58-77 (Bb3-F5)	vox	55-70 (G3-Bb4)	vox	62-74 (D4-D5)	vox													41-58 (F2-Bb3)	vox																																																	
monteverdi_madrigals	5-05c	1: 4/4	1: -1, 39: 0	75	75	300.0	75	75	300.0		1258.0	819	280	0	0	151	g	2.1.0	Adrian Nagel		1605	1605.0										2019-03-04	3.02	Apple Macintosh						3.6.2	1.2.4	MS3	MS3/5-05c.mscx	0	43-77 (G2-F5)		xml	57-77 (A3-F5)	vox	59-76 (B3-E5)	vox	54-69 (F#3-A4)	vox	50-67 (D3-G4)	vox													43-62 (G2-D4)	vox																																																	
monteverdi_madrigals	5-06	1: 4/4	1: -1	53	53	212.0	53	53	212.0		826.0	589	187	0	0	105	g	2.1.0			1605	1605.0										2019-03-04	3.02	Apple Macintosh						3.6.2	1.2.4	MS3	MS3/5-06.mscx	0	46-81 (Bb2-A5)		xml	66-81 (F#4-A5)	vox	65-79 (F4-G5)	vox	55-74 (G3-D5)	vox	55-69 (G3-A4)	vox													46-63 (Bb2-Eb4)	vox																																																	
monteverdi_madrigals	5-07	1: 4/4	1: -1	59	59	236.0	59	59	236.0		950.0	715	263	0	0	125	g	2.1.0			1605	1605.0										2019-03-04	3.02	Apple Macintosh						3.6.2	1.2.4	MS3	MS3/5-07.mscx	0	45-82 (A2-Bb5)		xml	65-82 (F4-Bb5)	vox	62-81 (D4-A5)	vox	55-74 (G3-D5)	vox	53-69 (F3-A4)	vox													45-65 (A2-F4)	vox																																																	
monteverdi_madrigals	5-08	1: 4/4	1: -1	95	95	380.0	95	95	380.0		1530.5	1213	371	0	0	219	g	2.1.0	Adrian Nagel		1605	1605.0										2019-03-04	3.02	Apple Macintosh						3.6.2	1.2.4	MS3	MS3/5-08.mscx	0	43-81 (G2-A5)		xml	65-81 (F4-A5)	vox	62-81 (D4-A5)	vox	60-74 (C4-D5)	vox	50-69 (D3-A4)	vox													43-62 (G2-D4)	vox																																																	
monteverdi_madrigals	5-09	1: 4/4	1: 0	84	84	336.0	84	84	336.0		1207.5	1238	585	0	0	167	d	2.1.0	Adrian Nagel		1605	1605.0										2019-03-04	3.02	Apple Macintosh						3.6.2	1.2.4	MS3	MS3/5-09.mscx	0	41-78 (F2-F#5)		xml	60-77 (C4-F5)	vox	55-70 (G3-Bb4)	vox	62-78 (D4-F#5)	vox	57-75 (A3-Eb5)	vox													41-57 (F2-A3)	vox																																																	
monteverdi_madrigals	5-10	1: 4/4	1: -1	58	58	232.0	58	58	232.0		930.0	685	203	0	0	98	g	2.1.0			1605	1605.0										2019-03-04	3.02	Apple Macintosh						3.6.2	1.2.4	MS3	MS3/5-10.mscx	0	41-79 (F2-G5)		xml	62-79 (D4-G5)	vox	58-77 (Bb3-F5)	vox	55-70 (G3-Bb4)	vox	62-74 (D4-D5)	vox													41-58 (F2-Bb3)	vox																																																	
monteverdi_madrigals	5-11	1: 4/4	1: -1, 39: 0	75	75	300.0	75	75	300.0		1258.0	819	280	0	0	151	g	2.1.0	Adrian Nagel		1605	1605.0										2019-03-04	3.02	Apple Macintosh						3.6.2	1.2.4	MS3	MS3/5-11.mscx	0	43-77 (G2-F5)		xml	57-77 (A3-F5)	vox	59-76 (B3-E5)	vox	54-69 (F#3-A4)	vox	50-67 (D3-G4)	vox													43-62 (G2-D4)	vox																																																	
monteverdi_madrigals	5-14	1: 4/4	1: 0	91	91	364.0	91	91	364.0		1229.0	793	395	0	0	167	d	2.1.0			1605	1605.0										2019-03-04	3.02	Apple Macintosh						3.6.2	1.2.4	MS3	MS3/5-14.mscx	0	41-79 (F2-G5)		xml	60-77 (C4-F5)	vox	57-79 (A3-G5)	vox	50-69 (D3-A4)	vox	48-64 (C3-E4)	vox													41-57 (F2-A3)	vox																																																	
monteverdi_madrigals	5-15	1: 4/4	1: 0	84	84	336.0	84	84	336.0		1207.5	1238	585	0	0	167	d	2.1.0			1605	1605.0										2019-03-04	3.02	Apple Macintosh						3.6.2	1.2.4	MS3	MS3/5-15.mscx	0	41-78 (F2-F#5)		xml	60-77 (C4-F5)	vox	55-70 (G3-Bb4)	vox	62-78 (D4-F#5)	vox	57-75 (A3-Eb5)	vox													41-57 (F2-A3)	vox																																																	
monteverdi_madrigals	5-17	1: 4/4	1: 0	57	57	228.0	57	57	228.0		724.5	598	249	0	0	104	d	2.1.0			1605	1605.0										2019-03-04	3.02	Apple Macintosh						3.6.2	1.2.4	MS3	MS3/5-17.mscx	0	38-79 (D2-G5)		xml	62-76 (D4-E5)	vox	61-74 (C#4-D5)	vox	67-79 (G4-G5)	vox	62-76 (D4-E5)	vox													38-60 (D2-C4)	vox																																																	
monteverdi_madrigals	6-01a	1: 4/4	1: 0	34	34	136.0	34	34	136.0		513.0	353	147	0	0	83	d	2.1.0	Adrian Nagel		1614	1614.0	C. Monteverdi			Lamento d'Arianna					© Les Éditions Outremontaises, 2006	2019-03-11	3.02	Apple Macintosh			Lamento d'Arianna		C. Monteverdi	3.6.2	1.2.4	MS3	MS3/6-01a.mscx	0	43-74 (G2-D5)		mxl	62-74 (D4-D5)	Instrument 1	61-70 (C#4-Bb4)	Instrument 1	52-67 (E3-G4)	Instrument 1	50-62 (D3-D4)	Instrument 1													43-57 (G2-A3)	Instrument 1																																																	
monteverdi_madrigals	8-18	1: 4/4, 28: 3/1, 97: 4/4	1: 0	108	106	1797.0	108	106	1797.0		4714.0	1055	461	0	0	295	C	2.1.0	Adrian Nagel		1638	1638.0	"Claudio MONTEVERDI
(1567 - 1643)"	LAMENTO DELLA NINFA							"Steven Langley Guy, 18th December, 2004.
smguy@ihug.com.au"	2019-03-11	3.02	Apple Macintosh			"<font size=""7.8825""/><font face=""Times New Roman""/>Steven Langley Guy, 18th December, 2004.
smguy@ihug.com.au"		"<font size=""8.6101""/><font face=""Times New Roman""/>Claudio MONTEVERDI
(1567 - 1643)"	3.6.2	1.2.4	MS3	MS3/8-18.mscx	0	36-77 (C2-F5)		xml	62-77 (D4-F5)	Treble (2)	36-55 (C2-G3)	Tenor (2)	36-57 (C2-A3)	Tenor (2)	40-60 (E2-C4)	Bass (2) (2)										"<font size=""17.2203""/><font face=""Times New Roman""/>LAMENTO DELLA NINFA"			40-60 (E2-C4)	Harpsichord																																																	
monteverdi_madrigals	8-19	1: 3/1, 21: 4/4, 34: 3/1, 40: 4/4, 89: 3/1, 97: 4/4, 108: 3/1, 116: 4/4, 126: 3/1, 133: 4/4, 137: 3/1	1: 0	142	142	1008.0	142	142	1008.0		3065.5	1300	599	0	0	281	a	2.1.0	Lars & Ya-Chuan		1638	1638.0										2019-08-08	3.02	Linux						3.6.2	1.2.4	MS3	MS3/8-19.mscx	0	40-69 (E2-A4)		cap	57-69 (A3-A4)	unbenannt1	48-65 (C3-F4)	unbenannt2	40-60 (E2-C4)	unbenannt3	40-67 (E2-G4)	unbenannt4																																																															
monteverdi_madrigals	9-12	1: 3/2, 10: 2/4, 11: 3/2, 18: 2/4	1: 0	26	26	116.0	26	26	116.0		423.25	254	77	0	0	52	C	2.1.0	Lars & Ya-Chuan		1651	1651.0	Claudio Monteverdi	Perche se m'odiavi								2019-08-08	3.02	Linux			"<font size=""22.0128""/><font face=""Times New Roman""/>Perche se m'odiavi"		"<font size=""11.0064""/><font face=""Times New Roman""/>Claudio Monteverdi"	3.6.2	1.2.4	MS3	MS3/9-12.mscx	0	31-60 (G1-C4)		mxl	45-55 (A2-G3)	Tenor	41-53 (F2-F3)	Tenor	43-60 (G2-C4)	Bass (2)	31-48 (G1-C3)	Double Bass																																																															
monteverdi_madrigals	laudate_pueri_dominum	1: 4/4, 126: 3/2, 138: 4/4	1: -1	177	177	808.0	177	177	808.0		3492.0	2182	825	0	0	386	g	2.1.0	Lars & Ya-Chuan		1620	1620.0										2019-03-11	3.02	Apple Macintosh			"<font size=""19.2""/>Laudate pueri
<font size=""14.4""/>a 5 voci da Cappella
(1650)"		"<font size=""9.6""/>Claudio Monteverdi"	3.6.2	1.2.4	MS3	MS3/laudate_pueri_dominum.mscx	0	31-81 (G1-A5)		xml	65-81 (F4-A5)	Strumento3	58-74 (Bb3-D5)	Strumento4	53-70 (F3-Bb4)	Strumento4	53-70 (F3-Bb4)	Strumento5													31-53 (G1-F3)	Pianoforte a coda																																																	
mozart_piano_sonatas	K279-1	1: 4/4	1: 0	100	100	400.0	200	200	800.0		767.0	2031	1441	0	0	251	C		Uli Kneisel	Johannes Hentschel, Markus Neuwirth	1775	1775.0	Wolfgang Amadeus Mozart	Piano Sonata no. 1 in C major	1	Allegro	K279					2018-02-11	3.02	Microsoft Windows	http://www.tobis-notenarchiv.de/mozart/KV_279_1.cap		- # -; Sonate in C-Dur; Mozart, KV 279		S. #	3.6.2	1.1.0	MS3	MS3/K279-1.mscx	0	31-88 (G1-E6)		cap	48-88 (C3-E6)	Klavier linke Hand	31-74 (G1-D5)	Klavier linke Hand							http://www.wikidata.org/entity/Q2194957	https://musicbrainz.org/work/62c0bdd8-46ca-4e17-879c-443ad9fd599e		https://imslp.org/wiki/Piano_Sonata_No.1_in_C_major,_K.279/189d_(Mozart,_Wolfgang_Amadeus)			Tobias Schölkopf																																																						
mozart_piano_sonatas	K279-2	1: 3/4	1: -1	76	74	222.0	152	148	444.0		560.83	1231	681	0	0	156	F		Uli Kneisel	Johannes Hentschel, Markus Neuwirth	1775	1775.0	Wolfgang Amadeus Mozart	Piano Sonata no. 1 in C major	2	Andante	K279					2018-02-13	3.02	Microsoft Windows	http://www.tobis-notenarchiv.de/mozart/KV_279_2.cap		- # -; Mozart, KV 279		S. #	3.6.2	1.1.0	MS3	MS3/K279-2.mscx	0	35-86 (B1-D6)		cap	57-86 (A3-D6)	Klavier linke Hand	35-79 (B1-G5)	Klavier linke Hand							http://www.wikidata.org/entity/Q2194958	https://musicbrainz.org/work/62c0bdd8-46ca-4e17-879c-443ad9fd599e		https://imslp.org/wiki/Piano_Sonata_No.1_in_C_major,_K.279/189d_(Mozart,_Wolfgang_Amadeus)			Tobias Schölkopf																																																						
mozart_piano_sonatas	K279-3	1: 2/4	1: 0	160	158	316.0	320	316	632.0		699.5	1444	902	0	0	321	C		Uli Kneisel	Johannes Hentschel, Markus Neuwirth	1775	1775.0	Wolfgang Amadeus Mozart	Piano Sonata no. 1 in C major	3	Allegro	K279					2018-02-13	3.02	Microsoft Windows	http://www.tobis-notenarchiv.de/mozart/KV_279_3.cap		- # -; Mozart, KV 279		S. #	3.6.2	1.1.0	MS3	MS3/K279-3.mscx	0	35-88 (B1-E6)		cap	54-88 (F#3-E6)	Klavier linke Hand	35-79 (B1-G5)	Klavier linke Hand							http://www.wikidata.org/entity/Q2194959	https://musicbrainz.org/work/62c0bdd8-46ca-4e17-879c-443ad9fd599e		https://imslp.org/wiki/Piano_Sonata_No.1_in_C_major,_K.279/189d_(Mozart,_Wolfgang_Amadeus)			Tobias Schölkopf																																																						
mozart_piano_sonatas	K280-1	1: 3/4	1: -1	144	144	432.0	288	288	864.0		911.33	1778	1208	0	0	225	F		Uli Kneisel	Johannes Hentschel, Markus Neuwirth	1775	1775.0	Wolfgang Amadeus Mozart	Piano Sonata no. 2 in F major	1	Allegro assai	K280					2017-11-08	3.02	Apple Macintosh	http://www.tobis-notenarchiv.de/mozart/KV_280_1.cap		Sonate in F-Dur; Mozart, KV 280; - # -		S. #	3.6.2	1.1.0	MS3	MS3/K280-1.mscx	0	29-86 (F1-D6)		cap	55-86 (G3-D6)	Klavier linke Hand	29-86 (F1-D6)	Klavier linke Hand							http://www.wikidata.org/entity/Q954538	https://musicbrainz.org/work/52912ca4-855d-451d-9abb-d3e3a353e6d2	https://viaf.org/viaf/185925450	https://imslp.org/wiki/Piano_Sonata_No.2_in_F_major,_K.280/189e_(Mozart,_Wolfgang_Amadeus)			Tobias Schölkopf																																																						
mozart_piano_sonatas	K280-2	1: 6/8	1: -4	60	60	180.0	120	120	360.0		434.0	811	502	0	0	124	f		Uli Kneisel	Johannes Hentschel, Markus Neuwirth	1775	1775.0	Wolfgang Amadeus Mozart	Piano Sonata no. 2 in F major	2	Adagio	K280					2017-12-04	3.02	Apple Macintosh	http://www.tobis-notenarchiv.de/mozart/KV_280_2.cap		Mozart, KV 280; - # -		S. #	3.6.2	1.1.0	MS3	MS3/K280-2.mscx	0	32-87 (Ab1-Eb6)		cap	48-87 (C3-Eb6)	Klavier linke Hand	32-73 (Ab1-Db5)	Klavier linke Hand							http://www.wikidata.org/entity/Q954539	https://musicbrainz.org/work/52912ca4-855d-451d-9abb-d3e3a353e6d3	https://viaf.org/viaf/185925451	https://imslp.org/wiki/Piano_Sonata_No.2_in_F_major,_K.280/189e_(Mozart,_Wolfgang_Amadeus)			Tobias Schölkopf																																																						
mozart_piano_sonatas	K280-3	1: 3/8	1: -1	192	190	285.0	384	380	570.0		518.0	1222	799	0	0	199	F		Uli Kneisel	Johannes Hentschel, Markus Neuwirth	1775	1775.0	Wolfgang Amadeus Mozart	Piano Sonata no. 2 in F major	3	Presto	K280					2017-12-04	3.02	Apple Macintosh	http://www.tobis-notenarchiv.de/mozart/KV_280_3.cap		Mozart, KV 280; - # -		S. #	3.6.2	1.1.0	MS3	MS3/K280-3.mscx	0	33-89 (A1-F6)		cap	52-89 (E3-F6)	Klavier linke Hand	33-79 (A1-G5)	Klavier linke Hand							http://www.wikidata.org/entity/Q954540	https://musicbrainz.org/work/52912ca4-855d-451d-9abb-d3e3a353e6d4	https://viaf.org/viaf/185925452	https://imslp.org/wiki/Piano_Sonata_No.2_in_F_major,_K.280/189e_(Mozart,_Wolfgang_Amadeus)			Tobias Schölkopf																																																						
mozart_piano_sonatas	K281-1	1: 2/4	1: -2	109	109	218.0	218	218	436.0		487.0	1934	1335	0	0	208	Bb		Uli Kneisel	Johannes Hentschel, Markus Neuwirth	1775	1775.0	Wolfgang Amadeus Mozart	Piano Sonata no. 3 in B flat major	1	Allegro	K281					2018-02-12	3.02	Microsoft Windows	http://www.tobis-notenarchiv.de/mozart/KV_281_1.cap		Sonate in B-Dur; - # -; Mozart, KV 281		S. #	3.6.2	1.1.0	MS3	MS3/K281-1.mscx	0	34-89 (Bb1-F6)		cap	53-89 (F3-F6)	Klavier linke Hand	34-75 (Bb1-Eb5)	Klavier linke Hand							http://www.wikidata.org/entity/Q2061529	https://musicbrainz.org/work/4495fb34-25b6-48f9-9a53-e2caa9ac8a2c		https://imslp.org/wiki/Piano_Sonata_No.3_in_B-flat_major,_K.281/189f_(Mozart,_Wolfgang_Amadeus)			Tobias Schölkopf																																																						
mozart_piano_sonatas	K281-2	1: 3/8	1: -3	106	106	159.0	212	212	318.0		334.83	1066	685	0	0	153	Eb		Uli Kneisel	Johannes Hentschel, Markus Neuwirth	1775	1775.0	Wolfgang Amadeus Mozart	Piano Sonata no. 3 in B flat major	2	Andante amoroso	K281					2017-12-05	3.02	Apple Macintosh	http://www.tobis-notenarchiv.de/mozart/KV_281_2.cap		- # -; Mozart, KV 281		S. #	3.6.2	1.1.0	MS3	MS3/K281-2.mscx	0	34-87 (Bb1-Eb6)		cap	53-87 (F3-Eb6)	Klavier linke Hand	34-70 (Bb1-Bb4)	Klavier linke Hand							http://www.wikidata.org/entity/Q2061530	https://musicbrainz.org/work/4495fb34-25b6-48f9-9a53-e2caa9ac8a2c		https://imslp.org/wiki/Piano_Sonata_No.3_in_B-flat_major,_K.281/189f_(Mozart,_Wolfgang_Amadeus)			Tobias Schölkopf																																																						
mozart_piano_sonatas	K281-3	1: 2/2	1: -2	163	162	648.0	179	178	712.0		1443.67	2057	1295	0	0	384	Bb		Uli Kneisel	Johannes Hentschel, Markus Neuwirth	1775	1775.0	Wolfgang Amadeus Mozart	Piano Sonata no. 3 in B flat major	3	Rondeau – Allegro	K281					2017-12-05	3.02	Apple Macintosh	http://www.tobis-notenarchiv.de/mozart/KV_281_3.cap		- # -; Mozart, KV 281		S. #	3.6.2	1.1.0	MS3	MS3/K281-3.mscx	0	38-89 (D2-F6)		cap	62-89 (D4-F6)	Klavier linke Hand	38-77 (D2-F5)	Klavier linke Hand							http://www.wikidata.org/entity/Q2061531	https://musicbrainz.org/work/4495fb34-25b6-48f9-9a53-e2caa9ac8a2c		https://imslp.org/wiki/Piano_Sonata_No.3_in_B-flat_major,_K.281/189f_(Mozart,_Wolfgang_Amadeus)			Tobias Schölkopf																																																						
mozart_piano_sonatas	K282-1	1: 4/4	1: -3	36	36	144.0	69	69	276.0		346.0	980	602	0	0	104	Eb		Uli Kneisel	Johannes Hentschel, Markus Neuwirth	1775	1775.0	Wolfgang Amadeus Mozart	Piano Sonata no. 4 in E flat major	1	Adagio	K282					2017-12-07	3.02	Apple Macintosh	http://www.tobis-notenarchiv.de/mozart/KV_282_1.cap		Sonate in Es-Dur; - # -; Mozart, KV 282		S. #	3.6.2	1.1.0	MS3	MS3/K282-1.mscx	0	43-84 (G2-C6)		cap	58-84 (Bb3-C6)	Klavier linke Hand	43-75 (G2-Eb5)	Klavier linke Hand							http://www.wikidata.org/entity/Q3964687	https://musicbrainz.org/work/97cc4159-c124-48a6-92ae-d05e8175cb2b		https://imslp.org/wiki/Piano_Sonata_No.4_in_E-flat_major,_K.282/189g_(Mozart,_Wolfgang_Amadeus)			Tobias Schölkopf																																																						
mozart_piano_sonatas	K282-2	1: 3/4	1: -2, 35: -3	76	72	216.0	186	176	528.0		488.0	736	421	0	0	129	Bb		Uli Kneisel	Johannes Hentschel, Markus Neuwirth	1775	1775.0	Wolfgang Amadeus Mozart	Piano Sonata no. 4 in E flat major	2	Menuetto I and Menuetto II	K282					2018-02-11	3.02	Microsoft Windows	http://www.tobis-notenarchiv.de/mozart/KV_282_2.cap		- # -; Mozart, KV 282		S. #	3.6.2	1.1.0	MS3	MS3/K282-2.mscx	0	41-89 (F2-F6)		cap	57-89 (A3-F6)	Klavier linke Hand	41-70 (F2-Bb4)	Klavier linke Hand							http://www.wikidata.org/entity/Q3964688	https://musicbrainz.org/work/97cc4159-c124-48a6-92ae-d05e8175cb2b		https://imslp.org/wiki/Piano_Sonata_No.4_in_E-flat_major,_K.282/189g_(Mozart,_Wolfgang_Amadeus)			Tobias Schölkopf																																																						
mozart_piano_sonatas	K282-3	1: 2/4	1: -3	104	102	204.0	208	204	408.0		468.5	964	621	0	0	176	Eb		Uli Kneisel	Johannes Hentschel, Markus Neuwirth	1775	1775.0	Wolfgang Amadeus Mozart	Piano Sonata no. 4 in E flat major	3	Allegro	K282					2018-02-11	3.02	Microsoft Windows	http://www.tobis-notenarchiv.de/mozart/KV_282_3.cap		- # -; Mozart, KV 282		S. #	3.6.2	1.1.0	MS3	MS3/K282-3.mscx	0	39-87 (Eb2-Eb6)		cap	60-87 (C4-Eb6)	Klavier linke Hand	39-75 (Eb2-Eb5)	Klavier linke Hand							http://www.wikidata.org/entity/Q3964689	https://musicbrainz.org/work/97cc4159-c124-48a6-92ae-d05e8175cb2b		https://imslp.org/wiki/Piano_Sonata_No.4_in_E-flat_major,_K.282/189g_(Mozart,_Wolfgang_Amadeus)			Tobias Schölkopf																																																						
